IncomingTrackId,std_accX_end,mean_accX_end,median_accX_end,max_angleX_diff
4206080,0.526511697,-0.544011739,-0.674667358,87.98919812
4206083,0.222787229,0.156747892,0.079223633,71.63291723
4206086,0.339443116,-0.172159768,-0.148712158,89.28668226
4206091,4.805579393,-0.738680784,-1.126541138,57.27800174
4206093,2.184139707,-0.801389623,-0.136469495,88.82437379
4206094,0.186839038,-0.079752374,-0.058242798,86.9763219
4206096,2.542497731,0.294418612,0.859298706,89.85754929
4206100,2.979377307,-2.276151986,-3.035415649,84.1943917
4206102,2.064305264,0.368915787,-0.541106105,37.5029939
4206103,0.907076347,-0.439739135,-0.574000001,41.36782992
4206106,4.803710724,-2.493143469,-5.436630249,87.57342651
4206109,2.007058997,-1.505169986,-1.666334867,43.99996204
4206112,0.323523251,0.271155508,0.114074707,84.67500674
4206113,1.110253705,-9.039868801,-9.118317127,8.049703463
4206114,0.307342745,0.094384873,0.003631592,74.75005598
4206121,0.359002512,0.247938429,0.187919617,22.57981601
4206129,2.048224962,-0.304337669,-0.536000013,80.86924255
4206136,0.612829597,0.191653684,0.135269165,89.78167172
4206138,0.162183378,0.110293585,0.008056641,79.06379598
4206142,0.284068248,0.289330608,0.278747559,51.59742401
4206154,1.141522471,0.620178223,0.92137146,85.92102712
4206155,0.276800148,-0.746114571,-0.75276947,21.4378948
4206156,0.323135089,-0.260733488,-0.141967773,22.41622357
4206157,2.341796671,1.181275313,0.436955154,23.43143092
4206159,0.326161508,-1.649305671,-1.752555609,5.979412781
4206170,0.365389197,-0.237886934,-0.084533691,72.15961956
4206176,0.203450141,0.249428239,0.187072754,88.77732283
4206179,0.401661709,-4.908068339,-4.69178772,17.71193413
4206180,3.286320646,-0.692719497,0.337417603,85.0985307
4206188,0.401233838,-0.037918091,0.042297363,89.23117823
4206190,0.282793604,0.213171566,0.01436615,44.73677068
4206191,0.348134161,0.404873448,0.534637451,82.01033794
4206193,4.808720698,-0.141376137,0.639251858,79.45324658
4206194,6.111434415,1.949333354,4.366499901,47.45449733
4206197,3.870853839,-6.833872793,-8.427000046,89.81281808
4206199,1.896058143,-3.623619076,-3.775771379,65.59380511
4206200,3.744339627,8.155111141,9.730000019,71.42706931
4206201,0.244929192,0.124159687,0.057510376,51.94158399
4206203,0.403163364,-0.480304561,-0.633148193,57.13531294
4206208,2.42888787,-0.084839288,0.305999994,77.17702084
4206214,0.568059447,5.977695107,6.115555048,1.374282295
4206215,0.148202866,0.047614508,0.066116333,89.29619209
4206216,2.022768785,-5.251835176,-5.319916248,68.26175159
4206217,0.539600747,-0.357078552,-0.671272278,31.38723694
4206218,0.251280991,-0.11734389,-0.106071472,89.8711493
